56422.84933560 13.765 0.062 
56422.92270737 13.670 0.050 
56423.00184528 13.648 0.045 
56423.07223094 13.775 0.066 
56423.14480188 13.746 0.079 
56423.21177281 13.674 0.056 
56423.29017469 13.887 0.095 
56423.35747916 13.687 0.068 
56423.43392998 13.626 0.069 
56423.50526294 13.663 0.064 
56423.57504231 13.703 0.058 
56423.65265019 13.689 0.048 
