56422.84418913 12.042 0.089 
56422.91755510 11.993 0.088 
56422.99664183 12.043 0.105 
56423.06707844 11.994 0.114 
56423.13965444 12.020 0.084 
56423.20662019 11.902 0.064 
56423.28502707 11.882 0.062 
56423.35232657 11.863 0.044 
56423.42877794 11.849 0.054 
56423.50011059 11.827 0.057 
56423.56989439 11.964 0.060 
56423.64750221 11.995 0.077 
