56422.84418913 15.190 0.109 
56422.91755510 14.774 0.106 
56422.99664183 14.835 0.079 
56423.06707844 15.011 0.063 
56423.13965444 15.270 0.107 
56423.20662019 15.038 0.088 
56423.28502707 14.933 0.084 
56423.35232657 15.068 0.086 
56423.42877794 15.083 0.078 
56423.50011059 15.026 0.079 
56423.56989439 15.030 0.106 
56423.64750221 14.915 0.088 
