56422.84418913 13.288 0.095 
56422.91755510 13.672 0.094 
56422.99664183 13.537 0.092 
56423.06707844 13.506 0.077 
56423.13965444 13.350 0.095 
56423.20662019 13.386 0.083 
56423.28502707 13.370 0.101 
56423.35232657 13.289 0.092 
56423.42877794 13.321 0.110 
56423.50011059 13.367 0.102 
56423.56989439 13.493 0.096 
56423.64750221 13.604 0.080 
