id,mag_j,merr_j,type,per,mag_h,merr_h,mag_k,merr_k,mag_3,merr_3,mag_4,merr_4,resid_m4_j,resid_m4_h,resid_m4_k,resid_m4_3,resid_m4_4
185.0,13.700592386,0.0163222751682,1.0,0.3332,13.545200373,0.0179048410586,13.5082685015,0.0226770809409,13.4957139019,0.0364531663005,13.478710278,0.0330756708171,0.0167975793974,-0.00555292986947,-0.0211816986588,-0.0822360473376,-0.0749413658834
261.0,13.4310366003,0.00893028554975,1.0,0.402512,13.2118818657,0.0185853885261,13.1130936646,0.0197336430156,,,,,0.0843696456298,0.106494505637,0.151080589654,,
263.0,13.1551337589,0.0165504279904,0.0,1.012158,12.8882031599,0.0169656515741,12.7459546946,0.0157347810068,,,12.6597502071,0.0337021265402,-0.10680193514,-0.147760197187,-0.0791179930116,,-0.115692001463
274.0,13.8283157862,0.0107199191539,1.0,0.311089,13.7577309203,0.0227779132787,13.6495587085,0.0221585198062,,,,,-0.037537969334,-0.137687846304,-0.0814798680365,,
276.0,13.7266554647,0.0206821178799,1.0,0.307807,13.613677865,0.0460190178079,13.5333865679,0.024366985862,,,,,0.0754581186962,0.0187834237724,0.0472026105952,,
280.0,13.9513143848,0.0117082591931,1.0,0.281644,13.9052718321,0.0260224262256,13.8162529862,0.0292318319645,,,,,-0.0542603718437,-0.168804286483,-0.130885991092,,
285.0,13.6865858721,0.016975472502,1.0,0.329014,13.5036497986,0.026815729215,13.5029389246,0.0151189726282,,,13.3578232368,0.0739932429347,0.0443164957338,0.0508003413889,-0.000939612609207,,0.062302216096
288.0,13.8094025618,0.0109772492001,1.0,0.2954,13.7192992835,0.0156071564781,13.6348300698,0.0194100489438,,,,,0.0366841724259,-0.0386658636277,-0.00571140018188,,
289.0,13.7429520206,0.0133041346957,1.0,0.30809,13.6179900851,0.0149582753017,13.5836296786,0.0216814052435,,,,,0.0581793529168,0.0133952029268,-0.00412448305172,,
291.0,13.6743941371,0.0183779759495,1.0,0.334,13.5176990747,0.0444719012411,13.4442272825,0.0262979720384,,,,,0.0404327605944,0.0191405543194,0.0400308767485,,
357.0,13.6923752668,0.0270585784303,1.0,0.297775,13.4681064125,0.0635419808735,13.4675977833,0.0446299600418,13.4621636936,0.0438149517859,13.3749329804,0.040556544889,0.145152743527,0.203151014023,0.152075338122,0.0810691074972,0.174261058025
