wavelength,dist_ab,err_ab,dist_c,err_c,dist_mean,err_mean
0.445,14.43879658662025,0.03442689509758419,14.280436369601567,0.03248549557721721,14.362783682451282,0.023740764800532492
0.551,13.999650104974794,0.03846885490331515,13.935506522664685,0.03679286218106412,13.968861185465942,0.02668422877030068
1.22,13.838835299304362,0.022441166562796176,13.849976949633954,0.018950256156269604,13.844183291462567,0.014795759646064216
1.63,13.7955158525951,0.03026847695486725,13.82720337369916,0.02556012064130351,13.81072586272505,0.01995645596984752
2.19,13.789987243632908,0.02394764227957208,13.814428734888963,0.021028869020896068,13.801719159435816,0.016029894937034175
3.55,13.751359507802826,0.024353624304159296,13.838061604724485,0.030865173485183587,13.792976514325222,0.01949016656123326
4.493,13.767572585797943,0.04821785199253265,13.889756400705311,0.060845871766838845,13.82622081695348,0.03849235035431034
