wavelength,dist_ab,err_ab,dist_c,err_c,dist_mean,err_mean
1.22,13.855547343797657,0.020920626447895985,13.857160250104025,0.019628825580340518,13.856323928315536,0.014387255061429249
1.63,13.811865121583638,0.028309887132607632,13.831459415739278,0.026730940575763553,13.82129941136228,0.019522486811494853
2.19,13.807286600133638,0.022353615545665305,13.820500942614993,0.022097328837807635,13.813649061328364,0.01573352458728515
3.55,13.711244434773633,0.030072052526752907,13.716889138680989,0.048414015893795764,13.71396225517347,0.028044896331558825
4.493,13.683409085184998,0.045685131004672024,13.699998333908523,0.06457518990577633,13.691396501237065,0.039087677722941666
