wavelength,dist_ab,err_ab,dist_c,err_c,dist_mean,err_mean
1.22,13.840056512577187,0.024796764183836816,13.8467639349804,0.02045840875982915,13.843410223778793,0.01607347195671385
1.63,13.79553956713057,0.035176352559598965,13.815757699422727,0.02503556600928309,13.805648633276649,0.021587932652308184
2.19,13.794585463248561,0.027621309724845184,13.805207675756641,0.02070319960615807,13.7998965695026,0.017259484529152738
3.55,13.748807120936268,0.028928105031174576,13.816994406670263,0.024710291641377582,13.782900763803266,0.019022577202475764
4.493,13.735861704850752,0.04238428844413053,13.843174848780192,0.042881872504625294,13.789518276815471,0.030146653613702282
