wavelength,dist_ab,err_ab,dist_c,err_c,dist_mean,err_mean
1.22,13.839280359065055,0.02092062638339682,13.843403028730435,0.019628825590999027,13.841265348163201,0.014387255039584164
1.63,13.794575640668182,0.028309886966833366,13.817051514976397,0.02673094054009757,13.805397357927692,0.019522486735541494
2.19,13.790183027615122,0.0223536155412625,13.80627895024866,0.022097328891389,13.797932916290527,0.01573352460304896
3.55,13.694140862255116,0.03007205252076246,13.702760100512899,0.04841401590953083,13.698290865860715,0.02804489633612897
4.493,13.66574778747566,0.04568513106599492,13.685776341541928,0.06457519006364877,13.675391165359418,0.03908767780267509
