wavelength,dist_ab,err_ab,dist_c,err_c,dist_mean,err_mean
1.22,13.841936745251042,0.0184433992865369,13.846205731144403,0.011766993777370553,13.844137253443495,0.010800495855068093
1.63,13.801826452546013,0.024656516428803083,13.81038720279959,0.015373053844827797,13.80623921040868,0.01433610642292882
2.19,13.788235790741965,0.020988123478863405,13.804112570742808,0.012680046879681698,13.796414738015127,0.012092192418325357
3.55,13.714217354786,0.028869205994232903,13.70358408392603,0.039611235895101425,13.709619183603309,0.02370410328196436
4.493,13.650762914487638,0.03304051321436919,13.688256999566637,0.05219178232209436,13.66907397929366,0.03058512730895692
