wavelength,dist_ab,err_ab,dist_c,err_c,dist_mean,err_mean
1.22,13.845889420548279,0.023973810437761756,13.864029753550343,0.015596781310535822,13.854135026458307,0.014874755032311221
1.63,13.820356520679024,0.022870760663781575,13.839432027477564,0.014881831017757802,13.829027205587451,0.014190936264975055
2.19,13.804813038414855,0.02266620608210146,13.823310481871244,0.01508521041710364,13.813220967258667,0.014137558460711377
3.55,13.771092940405413,0.015515325199558592,13.8269279855615,0.025013657960009296,13.796472506385452,0.014173712278803374
4.493,13.788384440824485,0.04728421175099661,13.858882730983419,0.04411259777182073,13.820429118169454,0.03266872446863672
