wavelength,dist_ab,err_ab,dist_c,err_c,dist_mean,err_mean
1.22,13.8363064422,0.0274572096297,13.8591861207,0.0204302588006,13.8477462815,0.0171120851689
1.63,13.8092084184,0.0333659938995,13.8111261416,0.0337957822729,13.81016728,0.0237457598759
2.19,13.8556293137,0.0276607253577,13.8741619867,0.0203710858883,13.8648956502,0.0171762690039
3.55,13.8014377207,0.0263978487118,13.7726830206,0.0596795732504,13.7870603706,0.0326285836345
4.493,13.8477277747,0.0514751706588,13.8258332275,0.0609250261243,13.8367805011,0.0398796690138
