56422.84418913 11.715 0.070 
56422.91755510 10.946 0.087 
56422.99664183 11.752 0.099 
56423.06707844 11.850 0.109 
56423.13965444 11.705 0.063 
56423.20662019 11.747 0.070 
56423.28502707 11.732 0.047 
56423.35232657 11.682 0.061 
56423.42877794 11.670 0.085 
56423.50011059 11.701 0.052 
56423.56989439 11.714 0.079 
56423.64750221 11.736 0.089 
