56422.85451617 12.834 0.069 
56422.92788332 12.847 0.050 
56423.00702571 12.895 0.049 
56423.07741141 12.974 0.050 
56423.14998230 12.814 0.073 
56423.21695329 12.886 0.055 
56423.29535516 12.840 0.058 
56423.36265968 12.926 0.058 
56423.43911502 13.074 0.057 
56423.51044351 12.946 0.053 
56423.58022279 12.841 0.055 
56423.65783537 12.824 0.050 
