56422.85451617 12.625 0.107 
56422.92788332 13.051 0.088 
56423.00702571 13.114 0.093 
56423.07741141 12.977 0.081 
56423.14998230 13.056 0.086 
56423.21695329 12.895 0.096 
56423.29535516 12.801 0.086 
56423.36265968 12.740 0.079 
56423.43911502 12.761 0.091 
56423.51044351 13.001 0.092 
56423.58022279 12.883 0.109 
56423.65783537 12.913 0.092 
