56422.85451617 12.762 0.079 
56422.92788332 12.776 0.064 
56423.00702571 12.699 0.049 
56423.07741141 12.628 0.064 
56423.14998230 12.837 0.106 
56423.21695329 12.780 0.125 
56423.29535516 12.639 0.070 
56423.36265968 12.735 0.075 
56423.43911502 12.625 0.099 
56423.51044351 12.666 0.079 
56423.58022279 12.820 0.108 
56423.65783537 12.711 0.091 
