id,ra,dec,per,mag_v,mag_b,type,mag_j,merr_j,mag_h,merr_h,mag_k,merr_k,mag_3,merr_3,mag_4,merr_4,resid_j,resid_h,resid_k,resid_3,resid_4,photfeh,photfeh_err
126,13:28:08.03,-47:40:46.7,0.341891,14.6,99.999,1,13.6480458248,0.00314907393795,13.4876890047,0.00485269112051,13.3752103686,0.00453688586294,,,,,0.00251534715231,0.052471476012,-0.00255858840691,,,-1.31,0.13
127,13:25:19.36,-47:28:37.6,0.305274,14.63,99.999,1,,,,,13.5829156764,0.00505318931193,,,13.6986776975,0.00515409715248,,,0.0730043487231,,-0.0122248345253,-1.59,0.08
128,13:26:17.75,-47:30:13.0,0.834988,14.391,14.904,0,13.228761722,0.00513363094375,12.9548960386,0.0091188144941,12.8236827846,0.00566789202438,,,12.9898955632,0.0478612778851,0.160149646887,0.214778321817,0.147585376039,,0.264222759146,-1.88,0.04
130,13:26:09.93,-47:13:40.0,0.49325,14.74,99.999,0,13.8058888518,0.00598609499869,13.599321371,0.00927286962656,13.4985614694,0.00716230487421,,,,,0.123587211408,0.125853982554,0.127508415734,,,-1.46,0.17
131,13:26:30.07,-47:29:40.7,0.392252,14.493,14.877,1,13.555799291,0.00514309137474,13.3476480835,0.0138205262,13.2359908965,0.00803551146129,13.3829783335,0.00662554685954,,,0.0449229878077,0.0833029857022,0.018511990425,0.0820357587339,,-1.56,0.2
132,13:26:39.22,-47:29:09.8,0.655656,14.452,14.886,0,13.268052765,0.00735035902373,13.1194351947,0.0246865066607,13.0460571531,0.0179370039614,13.1280808372,0.0391082685337,,,-0.0824327766336,0.0424829840323,0.0507599929923,0.038605537289,,-1.91,0.2
134,13:25:13.42,-47:12:28.7,0.652903,14.46,14.82,0,,,,,,,,,,,,,,,,-1.8,0.41
135,13:26:28.14,-47:29:17.6,0.632579,14.513,14.864,0,13.5515176817,0.051319465118,,,12.6718634651,0.0614332157713,10.1823337912,0.0149360583959,,,0.159259437473,,-0.370738027884,-2.92480543643,,-2.2,0.0
136,13:26:31.09,-47:27:40.5,0.391945,14.376,14.732,1,13.514115084,0.011526840658,13.0095379647,0.047521778633,13.2205788262,0.0156007033317,,,,,0.00247153108185,-0.255780751824,0.00218659903316,,,-1.83,0.47
137,13:26:31.55,-47:27:04.3,0.334205,14.557,14.907,1,13.7742546046,0.00623832242407,13.7052795915,0.0123451519949,13.4785902675,0.00915302014516,13.7172358958,0.00852276287876,,,0.106443149236,0.241788117051,0.0742984116119,0.19027942484,,-1.19,0.18
139,13:26:37.76,-47:27:35.2,0.676871,14.361,14.871,0,13.1108489005,0.00522746486252,12.8596165188,0.0133751947026,12.7310341049,0.0100936586253,12.9753071094,0.015620892902,,,-0.202511717105,-0.172971973813,-0.222221969637,-0.0984696138369,,-1.46,0.04
140,13:26:42.16,-47:30:07.1,0.619849,14.463,14.807,0,13.0223944715,0.0107996270512,12.5761264219,0.0301973830728,12.6671136916,0.021642293984,12.8068773678,0.0129794257846,,,-0.393563996621,-0.579064937449,-0.402326459423,-0.310283692646,,,
141,13:26:40.91,-47:29:27.9,0.697363,14.494,14.961,0,13.3376422564,0.00682977549655,12.9540432894,0.0276097557235,12.931592507,0.0134564627183,,,,,0.0590526809203,-0.0369943381365,0.0177119300735,,,-1.55,0.36
142,13:26:42.67,-47:28:42.7,0.375848,14.587,15.079,1,13.1753610858,0.0205769220784,12.5885262952,0.0310426453984,12.5796655648,0.0363191868485,12.9975507761,0.00665689664268,,,-0.377377370058,-0.728940718923,-0.687645339503,-0.36368057461,,,
143,13:26:42.64,-47:27:28.8,0.820734,14.4,14.892,0,13.3192933592,0.0185427434144,12.2633969869,0.0687219260862,12.150040132,0.0243273394444,,,,,0.230607838674,-0.500708191028,-0.548788890386,,,-1.87,0.14
144,13:26:43.06,-47:28:17.9,0.83532,14.401,14.942,0,13.1904946272,0.00547659160022,12.9381696435,0.0175453776756,12.8566005755,0.0119875514134,12.9549602239,0.0145078407884,,,0.122346002619,0.198605743035,0.181027988578,-0.0151266097391,,-1.71,0.12
145,13:26:51.26,-47:31:08.6,0.373214,14.519,14.934,1,13.4589955367,0.0136615844209,13.081558429,0.0272338127253,13.142168678,0.0282133488894,,,,,-0.100634570783,-0.244653900824,-0.133345931792,,,-1.58,0.07
146,13:26:52.87,-47:29:27.9,0.633092,14.48,14.997,0,13.5205255395,0.00943508523191,13.9066636791,0.0773225567204,13.0928561652,0.0232014127922,12.623347174,0.0335123194219,,,0.129212353172,0.780923055649,0.0513248766958,-0.483392428194,,,
147,13:27:15.86,-47:31:09.2,0.422699,14.49,14.826,1,13.403293863,0.00359204367704,13.0384466915,0.0118089537593,13.0891812413,0.00647269907638,,,,,-0.0343271965039,-0.132939523923,-0.0410958621623,,,-1.66,0.14
149,13:27:32.94,-47:13:43.6,0.682728,14.38,14.69,0,13.3887140077,0.00439143737542,13.1655377062,0.00997914491995,13.0447842352,0.00694422221867,,,,,0.0853979041541,0.144952254707,0.102902790676,,,-1.21,0.24
150,13:27:40.21,-47:36:00.1,0.899302,14.284,14.766,0,13.0838106463,0.00557835599039,12.8236551636,0.00716036544691,12.7214582293,0.00518478007677,,,,,0.101704297796,0.186910470891,0.143321819983,,,-1.76,0.34
151,13:28:25.40,-47:16:00.2,0.407784,99.999,99.999,0,13.5033038805,0.00383604976216,13.3194164486,0.00590491791269,13.2738242273,0.00468893496555,,,,,-0.400828450666,-0.419135232373,-0.348434809868,,,-1.3,0.24
153,13:26:49.69,-47:26:23.7,0.386245,14.578,15.004,1,13.6594218867,0.00745542308212,13.5726255307,0.0223193364099,13.3965253544,0.0138044376923,13.3445352533,0.0070238178642,,,0.133422761913,0.289089989692,0.161044497375,0.0218131869231,,-1.38,0.19
154,13:27:03.15,-47:30:32.6,0.32234,14.537,14.856,1,13.6324726429,0.00545753811001,13.4696295932,0.0114975842873,13.385431262,0.0119585511014,,,13.714151956,0.0147844561683,-0.0707608917587,-0.0388115222141,-0.0610264377409,,0.0753132625296,-1.39,0.12
155,13:26:53.63,-47:24:42.5,0.413925,14.516,14.944,1,13.2909499644,0.0135210740862,12.9633772414,0.0240328189959,12.9859836423,0.0263707540026,12.9710345176,0.00868378965418,,,-0.167225587433,-0.234092057479,-0.16876118105,-0.254009815235,,-1.46,0.09
156,13:26:47.92,-47:31:52.5,0.359067,14.522,14.929,1,13.463838698,0.0104426342994,13.1442532572,0.0217530329941,13.1821864311,0.0217316333691,,,14.3129048483,0.0174826528584,-0.133658692651,-0.230011609816,-0.138404751863,,0.817011871877,-1.4,0.04
157,13:26:46.49,-47:27:17.5,0.4064,14.585,14.995,1,13.6252482195,0.00894815313036,13.6740671565,0.0294203255515,13.4121372246,0.0188626247143,13.6225368871,0.0130986377873,,,0.149094051528,0.453783489956,0.235990960795,0.371600222142,,-1.49,0.1
158,13:26:45.34,-47:30:40.2,0.367276,14.509,14.889,1,13.6599598108,0.00655002120438,13.516234282,0.0298325186108,13.483553174,0.0136442906253,13.1805019336,0.00809155638376,,,0.0846132761086,0.170078239827,0.189329995181,-0.213288980165,,-1.25,0.06
159,13:23:24.44,-47:43:33.1,0.343101,99.999,99.999,1,,,,,,,,,,,,,,,,,
160,13:25:36.16,-47:12:32.5,0.397276,99.999,99.999,1,,,,,,,,,,,,,,,,-1.66,0.0
163,13:25:49.42,-47:20:21.5,0.313229,14.554,14.877,1,13.7786270649,0.00535023363976,13.5833716285,0.00457726871495,13.5597363176,0.00721543484483,,,,,0.0472967462487,0.0392764696785,0.07983268159,,,-1.18,0.27
165,13:26:39.44,-47:26:56.1,0.500765,14.642,15.092,0,13.77622815,0.0152886577421,13.6450799812,0.0301812809904,13.4870941116,0.0275638148464,13.2480126173,0.0149821925805,,,0.111554636916,0.192677936057,0.136003539421,0.0256803731959,,,
166,13:26:46.00,-47:26:15.3,0.340173,14.501,14.939,1,13.5574223762,0.00919880728984,13.2735788136,0.0208742930685,13.3223101767,0.0181920693955,13.2307648996,0.00514898914584,,,-0.093044639296,-0.167903045368,-0.0613351514357,-0.271212563294,,,
168,13:25:52.78,-47:32:02.9,0.321299,15.134,15.494,1,14.1863983506,0.00431566912541,14.0106815818,0.00582618609765,13.968588515,0.00515657616813,,,,,0.479995012901,0.498218073816,0.518357535353,,,,
169,13:27:20.47,-47:23:59.1,0.319116,14.641,14.917,1,13.8070306817,0.00368932393686,13.7704910669,0.005606915373,13.6735308133,0.00726913184485,13.6433939108,0.0158654259828,,,0.0939467136386,0.249550023373,0.215347324305,0.051237152692,,,
181,13:30:00.45,-47:48:45.6,0.58836,99.999,99.999,0,,,,,,,,,,,,,,,,,
182,13:32:13.42,-47:06:18.6,0.54539,99.999,99.999,0,,,,,,,,,,,,,,,,,
183,13:29:39.55,-47:30:18.9,0.29605,99.999,99.999,1,,,,,,,,,,,,,,,,,
184,13:27:28.50,-47:31:35.4,0.30337,14.661,14.973,1,13.7809018509,0.00344701964666,13.6396062867,0.00795822425754,13.5387799243,0.00561496017597,,,,,0.0182321388693,0.0557423026563,0.0215704046718,,,,
185,13:26:04.13,-47:21:45.0,0.3332,14.56,99.999,1,13.7143822237,0.00471183498108,13.5822376272,0.00516868240249,13.5139920138,0.00654630939283,,,13.7857198638,0.0128666898252,0.043619556018,0.115001145774,0.106187084703,,0.190778849848,,
261,13:27:15.41,-47:21:29.5,0.402512,14.562,15.025,1,13.4317774832,0.00257795138304,13.2499601815,0.00536513953427,13.131705155,0.00569661205357,,,,,-0.0537967051726,0.0177227690629,-0.0556545417037,,,,
263,13:26:13.13,-47:26:09.7,1.012158,14.304,14.882,0,13.1595189944,0.00477769702774,12.8975052165,0.00489756175164,12.7544740218,0.00454224002497,12.7774072984,0.00952251645526,12.9712149536,0.0111885858914,0.315237233038,0.425458803584,0.332413225119,-0.0980156077305,0.533066159588,,
264,13:26:39.66,-47:30:28.2,0.321398,14.743,15.092,1,13.8776114467,0.00788546482812,13.9066544091,0.0474091562799,13.6154104278,0.0145790469891,15.0884972038,0.0238700620446,,,0.171510001586,0.394573994474,0.165538815978,1.50639649238,,,
265,13:26:30.22,-47:28:45.2,0.4226,14.462,14.866,1,13.4949351511,0.00558457697592,13.3406926588,0.0143858051179,13.2364753211,0.00947364766075,,,,,0.0570845568893,0.16901517017,0.105924983407,,,,
266,13:26:39.65,-47:28:01.7,0.352303,14.509,14.804,1,13.4505536136,0.0164481508586,13.2006280679,0.029953667926,13.1518556425,0.0311174968645,,,,,-0.165579432072,-0.197284930989,-0.190919108886,,,,
267,13:26:40.23,-47:26:35.8,0.315822,14.486,14.837,1,13.4183126671,0.017992475279,12.9575425349,0.0286489771002,12.9233885751,0.0301770240047,13.0232501351,0.00609409555561,,,-0.304938929987,-0.576300949232,-0.546898287452,-0.583549776052,,,
268,13:26:35.16,-47:26:10.9,0.812922,14.544,14.97,0,13.1049648613,0.0119318085618,12.3872541118,0.0211650261831,12.5951037405,0.0206935309269,,,,,0.00512954815842,-0.390174898268,-0.116351553797,,,,
270,13:26:56.57,-47:30:05.7,0.312714,14.546,14.853,1,13.649598808,0.010305405809,13.4271557367,0.024193089004,13.428330457,0.0195469520216,,,13.4687641552,0.0144979765415,-0.0833439970528,-0.11898562286,-0.0534926555391,,-0.210238788625,,
271,13:26:47.13,-47:30:04.1,0.4432,14.358,14.833,1,13.1192444283,0.0153975106213,12.5663029488,0.0337314763982,12.6197293142,0.0318561218606,12.886941799,0.00808886653259,,,-0.271966532057,-0.546190131738,-0.455301992494,-0.241661882923,,,
272,13:26:42.95,-47:25:56.6,0.311482,14.665,14.986,1,13.817476468,0.00604094823315,13.6436747255,0.0115578256317,13.5726189815,0.00854319092091,13.6303965711,0.00642731130626,,,0.0806654193862,0.0926246716258,0.0861911772763,0.00406869296723,,,
273,13:26:54.34,-47:27:08.7,0.367106,14.546,14.946,1,13.6050415265,0.0111588903271,13.5291846491,0.0523373140737,13.34399049,0.0296427806463,,,,,0.0292413109812,0.182452898478,0.0492272571999,,,,
274,13:26:43.73,-47:22:48.2,0.311089,14.579,99.999,1,13.8307310459,0.0030945741046,13.7836856374,0.00657541718153,13.6603665105,0.00639661368747,14.2665333492,0.0380395184386,,,0.0926828333777,0.231065656672,0.172466007292,0.638423740006,,,
275,13:26:49.75,-47:27:37.3,0.3776,14.467,14.865,1,13.4911088642,0.0117008427997,13.3308630744,0.0490161889263,13.1606526504,0.0237056603648,,,,,-0.0570723178654,0.0191791149377,-0.101233352289,,,,
276,13:27:16.51,-47:33:17.6,0.307807,14.593,14.897,1,13.7284491417,0.0059704131627,13.6293307391,0.0132845461596,13.5368617996,0.00703414292339,,,,,-0.019992251872,0.0635220984747,0.0365894295227,,,,
277,13:26:59.97,-47:27:29.2,0.351563,14.506,14.889,1,13.6110935551,0.00662015021649,13.3533775093,0.0183304922041,13.3585193491,0.0122553843042,13.4492683757,0.0128176153012,,,-0.00709995638571,-0.0471501638365,0.0132918540726,-0.00622963192731,,,
280,13:27:09.33,-47:23:05.7,0.281644,14.76,15.019,1,13.9525516083,0.00337988329845,13.9495879279,0.00751202739316,13.8258207732,0.0084385030268,,,,,0.117064220023,0.273320322489,0.221930323839,,,,
281,13:27:06.29,-47:47:23.1,0.285,14.63,99.999,1,,,,,,,,,,,,,,,,,
283,13:27:36.43,-47:46:40.0,0.5173,18.1,99.999,0,,,,,,,,,,,,,,,,,
285,13:25:40.20,-47:34:48.4,0.329014,14.537,14.884,1,13.6888942479,0.00490039680933,13.5096484146,0.0077410342404,13.505532233,0.00436447145839,,,,,0.00574275370463,0.0266908542638,0.0829798544399,,,,
288,13:28:10.32,-47:23:47.8,0.2954,14.64,99.999,1,13.8121857552,0.00316885889031,13.7401564162,0.00450539799697,13.6587737443,0.00560319849134,,,,,0.0234276422703,0.123186971463,0.110509033656,,,,
289,13:28:03.68,-47:21:27.9,0.30809,14.625,14.91,1,13.7448690169,0.00384057287393,13.6246307189,0.00431808213601,13.6006205435,0.00625888257688,13.6507837326,0.00578183632243,,,-0.00267183897324,0.0599648357593,0.101420158262,0.00900306705441,,,
291,13:26:38.52,-47:33:28.0,0.334,14.503,14.88,1,13.6774206926,0.0053052646808,13.5272839591,0.0128379320765,13.4460918583,0.00759157061776,,,,,0.0090079698123,0.0630294928858,0.0410842638445,,,,
339,13:26:29.67,-47:29:51.8,0.301322,14.492,14.868,1,13.739991774,0.00646034914777,13.4188220292,0.0156407143201,13.4402271504,0.00896637236196,,,13.6349773335,0.0343262347826,-0.0293156883255,-0.173465076764,-0.0848838348689,,-0.0931873426521,,
340,13:26:38.95,-47:27:32.5,0.301821,14.557,99.999,1,13.4898770901,0.0142207301735,13.0943312402,0.0250624220697,13.0908909925,0.0257983634279,13.3066693076,0.00525653680483,,,-0.277808921058,-0.495898288985,-0.432289844734,-0.364123883007,,,
341,13:26:54.61,-47:28:47.7,0.306136,14.454,14.816,1,13.7686915981,0.0127399197625,13.3352454392,0.0226260358879,13.3698917916,0.0173028578243,,,,,0.0149159591318,-0.237332211606,-0.136730373942,,,,
342,13:27:18.69,-47:28:22.9,0.308389,14.598,14.935,1,13.683477604,0.00761622901733,13.360697582,0.0138222847444,13.4216684764,0.013705483493,,,,,-0.0631126986125,-0.202762075288,-0.0764003863194,,,,
343,13:26:47.79,-47:29:36.8,0.310211,14.562,14.941,1,13.6518469599,0.0129818249017,13.4687226589,0.0331437316011,13.4433295479,0.0233893672424,13.1807289537,0.00837061141129,,,-0.0889708521226,-0.0874118671521,-0.0478678396914,-0.451369360161,,,
344,13:26:38.09,-47:24:44.7,0.313764,14.606,14.937,1,13.790242475,0.0095913010356,13.7627948138,0.0432112061083,13.6501521829,0.0167835484925,,,,,0.0605844583749,0.220821760094,0.172239226927,,,,
346,13:26:46.93,-47:28:14.1,0.327623,14.498,14.847,1,13.6728409103,0.00961083011792,12.6961566399,0.0340882423199,13.4063696541,0.0210841567692,,,,,-0.0144622837594,-0.792069312976,-0.0211248377318,,,,
347,13:26:50.88,-47:27:46.2,0.328849,14.48,14.853,1,,,,,,,,,12.6725209842,0.0453591818877,,,,,-0.939833142095,,
349,13:26:51.80,-47:27:43.9,0.3642,99.999,14.795,1,13.7591960804,0.0605688597949,,,,,,,,,0.175607930564,,,,,,
350,13:26:56.40,-47:30:50.2,0.379108,14.483,14.855,1,13.2194164851,0.0172697149819,13.0285826672,0.0297352904812,12.7641693639,0.0348011214698,,,12.9802832201,0.0158336965717,-0.324859012882,-0.278145086959,-0.493067378541,,-0.443658564216,,
351,13:26:42.66,-47:27:35.4,0.385553,99.999,99.999,1,,,,,,,,,,,,,,,,,
352,13:26:54.35,-47:29:11.3,0.397544,14.179,14.47,1,13.3459532557,0.0208942442899,12.1644703079,0.149284590259,12.7667848428,0.0804046583906,12.9940162554,0.0343735623666,,,-0.151790924973,-1.08321048887,-0.435061806822,-0.288013780429,,,
353,13:26:43.79,-47:27:56.6,0.40102,14.471,14.765,1,13.6893378078,0.0191663043444,13.7220454878,0.177435121163,13.1777270044,0.0638385101009,,,,,0.200124555657,0.485190203877,-0.0139645722434,,,,
354,13:26:38.63,-47:25:09.9,0.419934,14.537,14.961,1,13.5206322523,0.0051706973525,13.3126065159,0.0151359579222,13.2808156969,0.0106871548027,13.1689851968,0.010760684806,,,0.0765801447853,0.13305947805,0.142883182699,-0.0357189214055,,,
357,13:26:17.77,-47:30:23.4,0.297775,14.562,14.901,1,13.694243487,0.0078111387703,13.4759071859,0.0183429898811,13.4890500272,0.012883559722,13.7249136295,0.007871973925,,,-0.0866675723757,-0.131104564458,-0.0498736836654,0.0350740708001,,,
366,13:26:41.56,-47:31:42.0,0.99991,14.145,14.623,0,12.8015349783,0.00894155405334,12.0696904524,0.0202697092014,12.3109141737,0.015028214206,12.6281452742,0.0182215236397,12.0229092334,0.0379592113335,-0.0569402909937,-0.419316986042,-0.127219665476,-0.253279472429,-0.433431370042,,
399,13:26:29.53,-47:30:02.6,0.309782,14.581,14.849,1,13.6702861398,0.0109838897178,13.4459859238,0.0259607074891,13.4519511293,0.0185448031055,,,,,-0.0718877796548,-0.111869465155,-0.0408605456334,,,,
