56422.84933560 13.437 0.084 
56422.92270737 13.015 0.072 
56423.00184528 13.367 0.072 
56423.07223094 12.868 0.043 
56423.14480188 13.700 0.063 
56423.21177281 13.242 0.071 
56423.29017469 13.142 0.070 
56423.35747916 13.255 0.089 
56423.43392998 13.329 0.088 
56423.50526294 13.269 0.086 
56423.57504231 13.114 0.077 
56423.65265019 13.236 0.078 
