56422.84418913 13.699 0.083 
56422.91755510 12.937 0.103 
56422.99664183 13.683 0.103 
56423.06707844 13.724 0.093 
56423.13965444 13.533 0.079 
56423.20662019 13.495 0.073 
56423.28502707 13.563 0.066 
56423.35232657 13.597 0.080 
56423.42877794 13.556 0.048 
56423.50011059 13.638 0.070 
56423.56989439 13.511 0.089 
56423.64750221 13.645 0.109 
