062  14.9363884  0.0440568  14.4922496  0.1003693  13.4438289  0.0952995  13.0671044  0.2486423  13.0673765  0.1744907
063  nan  0.0  nan  0.0  13.2229601  0.0604318  12.8617431  0.0589406  12.8687555  0.0414729
064  14.913228  0.0426966  14.5476292  0.0976832  13.637726  0.0454093  13.4384009  0.0760066  13.4072174  0.0747529
066  14.8892675  0.0360971  14.4914928  0.094842  13.5423269  0.0363868  13.3586853  0.075306  13.2640575  0.0682642
067  15.0649886  0.0424382  14.6818217  0.1073685  13.6097283  0.0498698  13.3835416  0.0538145  13.3263397  0.0535257
068  14.6763644  0.0344529  14.2429391  0.0826075  13.2581776  0.0720069  13.0035277  0.0530189  12.9695086  0.0504381
069  nan  0.0  nan  0.0  nan  0.0  nan  0.0  13.1122468  0.0472017
070  14.9504304  0.0403856  14.5573723  0.0964365  13.5290134  0.0453542  13.2820848  0.1019166  13.2542827  0.077201
071  14.8969569  0.0457821  14.5379817  0.1031455  13.5878087  0.0717008  13.2921425  0.21732  13.3340213  0.1231544
072  nan  0.0  nan  0.0  13.5540354  0.0338674  13.3385793  0.05781  13.3114865  0.0498999
073  nan  0.0  nan  0.0  13.4795633  0.0609344  13.2507771  0.0603158  13.2149763  0.0540185
074  15.1320265  0.0548999  14.6427248  0.1148651  13.6224034  0.0263249  13.4565919  0.0543599  13.4047646  0.0523546
075  14.8423683  0.0443734  14.4913634  0.1008067  13.4100852  0.0392556  13.1754085  0.0972163  13.137262  0.0872238
076  14.8835622  0.0468081  14.5177772  0.1003045  13.6341177  0.0408534  13.4882485  0.060349  13.4485015  0.0675648
077  14.9455982  0.0453762  14.586189  0.1055415  13.4742333  0.045913  13.2635917  0.0981529  13.1991379  0.0728697
079  nan  0.0  nan  0.0  13.3821824  0.0363043  13.1619239  0.0552087  13.1227424  0.0514587
081  15.0403147  0.0517204  14.606659  0.1065692  13.5415517  0.0433013  13.3258975  0.1145513  13.2864423  0.0868044
082  14.9740721  0.0477912  14.5820081  0.1006578  13.5787793  0.0551271  13.3243653  0.0830301  13.2956996  0.0622656
083  14.9052887  0.0461411  14.5898163  0.1029903  13.6026486  0.034176  13.4308781  0.0815966  13.3695707  0.0772399
084  nan  0.0  nan  0.0  nan  0.0  12.8332309  0.059716  12.7810421  0.0544059
085  nan  0.0  nan  0.0  13.3439961  0.0383927  nan  0.0  nan  0.0
086  14.9512887  0.0498598  14.5108482  0.1033102  13.441041  0.0778845  13.1006227  0.2021361  13.0630029  0.1493821
087  15.0151003  0.0517784  14.6005355  0.1116512  13.3847952  0.1914523  13.0699785  0.2854348  13.0322779  0.3674711
088  14.9622253  0.0522111  14.4933302  0.1154729  12.7002086  0.0998599  12.3240966  0.1895547  12.1188673  0.2090167
089  14.9792698  0.0416653  14.6184454  0.1494925  13.7325646  0.1079259  13.649297  0.2427427  13.433098  0.179
090  14.9031332  0.0604235  14.5317678  0.1730636  13.4967876  0.0957131  13.0742137  0.497357  13.0917597  0.2471639
091  14.9105259  0.0484974  14.3638387  0.1378405  13.0537673  0.0725534  12.6915945  0.1445718  12.7119616  0.1325443
094  15.0711062  0.0464327  14.76975  0.1062826  14.0697752  0.0845991  13.9335953  0.0765376  13.8702581  0.0950579
095  14.9120431  0.0349142  14.5517371  0.0887637  13.4966527  0.0506952  13.2685762  0.0596154  13.2641141  0.0574021
096  14.8707969  0.0483322  14.3417633  0.0937977  nan  0.0  nan  0.0  nan  0.0
