56422.85451617 12.996 0.053 
56422.92788332 12.958 0.047 
56423.00702571 12.988 0.053 
56423.07741141 13.041 0.060 
56423.14998230 12.990 0.037 
56423.21695329 13.059 0.069 
56423.29535516 13.257 0.065 
56423.36265968 13.125 0.064 
56423.43911502 13.246 0.049 
56423.51044351 nan 0.067 
56423.58022279 13.122 0.088 
56423.65783537 12.994 0.049 
