56422.85451617 13.152 0.169 
56422.92788332 13.219 0.127 
56423.00702571 13.142 0.123 
56423.07741141 13.299 0.118 
56423.14998230 13.139 0.146 
56423.21695329 13.247 0.166 
56423.29535516 13.443 0.139 
56423.36265968 13.377 0.142 
56423.43911502 13.407 0.142 
56423.51044351 13.160 0.159 
56423.58022279 13.282 0.151 
56423.65783537 13.218 0.125 
