56422.84933560 13.470 0.047 
56422.92270737 13.475 0.047 
56423.00184528 13.472 0.033 
56423.07223094 13.395 0.035 
56423.14480188 13.405 0.040 
56423.21177281 13.439 0.031 
56423.29017469 13.457 0.052 
56423.35747916 13.505 0.056 
56423.43392998 13.465 0.055 
56423.50526294 13.396 0.037 
56423.57504231 13.415 0.050 
56423.65265019 13.446 0.044 
